date,country,category,device_type,forecast,share
2021-02-01,Sweden,Other,PC,16874.683847633834,0.004172873763585136
2021-02-01,Sweden,Other,Tablet,0.0,0.0
2021-02-01,Sweden,Outdoors,Mobile,0.0,0.0
2021-02-01,Sweden,Outdoors,PC,22492.666019836728,0.005562122333949414
2021-02-01,Sweden,Outdoors,Tablet,0.0,0.0
2021-02-01,Sweden,Smartphones,Mobile,0.0,0.0
2021-02-01,Sweden,Smartphones,PC,72769.29574477332,0.017994831058746667
2021-02-01,Sweden,Smartphones,Tablet,0.0,0.0
2021-02-01,UK,Accessories,PC,45361.59765350814,0.011217289901948068
2021-02-01,UK,Appliances,Mobile,47097.7422848993,0.01164661423463103
2021-02-01,UK,Appliances,PC,27499.22431177043,0.006800174313524676
2021-02-01,UK,Beauty,Mobile,0.0,0.0
2021-02-01,UK,Beauty,PC,0.0,0.0
2021-02-01,UK,Beauty,Tablet,13593.8145138607,0.0033615605746525525
2021-02-01,UK,Books,Mobile,11374.231405960849,0.0028126886549957723
2021-02-01,UK,Books,PC,80629.36210557453,0.01993851575193424
2021-02-01,UK,Clothing,Mobile,0.0,0.0
2021-02-01,UK,Clothing,PC,29836.497893272426,0.007378149444474339
2021-02-01,UK,Clothing,Tablet,0.0,0.0
2021-02-01,UK,Electronics,Mobile,0.0,0.0
2021-02-01,UK,Electronics,PC,56418.186001665585,0.01395142986269505
2021-02-01,UK,Electronics,Tablet,0.0,0.0
2021-02-01,UK,Games,PC,14761.076140255209,0.003650208081177799
2021-02-01,UK,Games,Unknown,0.0,0.0
2021-02-01,UK,Other,Mobile,0.0,0.0
2021-02-01,UK,Other,PC,0.0,0.0
2021-02-01,UK,Outdoors,Mobile,0.0,0.0
2021-02-01,UK,Outdoors,PC,18321.01019449582,0.004530530080046945
2021-02-01,UK,Smartphones,PC,33425.494000031365,0.008265658083257138
2021-02-01,UK,Smartphones,Tablet,5124.422780971842,0.0012671982224564035
2021-03-01,Austria,Electronics,PC,7750.678076810181,0.001863149617063829
2021-03-01,Austria,Games,PC,21098.33806411259,0.0050717318014338805
2021-03-01,Belgium,Accessories,PC,0.0,0.0
2021-03-01,Belgium,Appliances,Mobile,0.0,0.0
2021-03-01,Belgium,Clothing,Mobile,0.0,0.0
2021-03-01,Belgium,Games,PC,0.0,0.0
2021-03-01,Belgium,Smartphones,PC,18642.80837417544,0.0044814583884297205
2021-03-01,Bulgaria,Accessories,PC,15013.098005113023,0.003608929118454613
2021-03-01,Bulgaria,Appliances,Mobile,0.0,0.0
2021-03-01,Bulgaria,Appliances,PC,0.0,0.0
2021-03-01,Bulgaria,Appliances,Unknown,0.0,0.0
2021-03-01,Bulgaria,Beauty,PC,0.0,0.0
2021-03-01,Bulgaria,Books,PC,39049.69581004308,0.009386975574772359
2021-03-01,Bulgaria,Books,Tablet,0.0,0.0
2021-03-01,Bulgaria,Clothing,Mobile,0.0,0.0
2021-03-01,Bulgaria,Clothing,PC,24165.596357487386,0.0058090558211006905
2021-03-01,Bulgaria,Electronics,Mobile,22660.394284725357,0.005447227263950188
2021-03-01,Bulgaria,Electronics,PC,18904.092907269733,0.004544267367586765
2021-03-01,Bulgaria,Games,PC,29041.357225949603,0.006981117401383592
2021-03-01,Bulgaria,Outdoors,Mobile,0.0,0.0
2021-03-01,Bulgaria,Outdoors,PC,0.0,0.0
2021-03-01,Bulgaria,Smartphones,PC,0.0,0.0
2021-03-01,Denmark,Appliances,PC,0.0,0.0
2021-03-01,Denmark,Books,PC,12053.343309499362,0.0028974473909094333
2021-03-01,Denmark,Clothing,PC,9985.475258260076,0.0024003621643494087
2021-03-01,Denmark,Electronics,PC,0.0,0.0
2021-03-01,Denmark,Games,PC,0.0,0.0
2021-03-01,Denmark,Smartphones,PC,0.0,0.0
2021-03-01,Finland,Accessories,PC,0.0,0.0
2021-03-01,Finland,Appliances,Mobile,0.0,0.0
2021-03-01,Finland,Appliances,PC,24573.775976538032,0.005907176229843103
2021-03-01,Finland,Appliances,Tablet,0.0,0.0
2021-03-01,Finland,Beauty,Mobile,0.0,0.0
2021-03-01,Finland,Beauty,PC,31187.747322516796,0.007497078178861087
2021-03-01,Finland,Beauty,Tablet,0.0,0.0
2021-03-01,Finland,Books,PC,0.0,0.0
2021-03-01,Finland,Clothing,Mobile,0.0,0.0
2021-03-01,Finland,Clothing,PC,0.0,0.0
2021-03-01,Finland,Clothing,Tablet,0.0,0.0
2021-03-01,Finland,Electronics,PC,7947.603659923966,0.0019104876462185014
2021-03-01,Finland,Electronics,Tablet,5035.06383325815,0.0012103556824137475
2021-03-01,Finland,Games,Mobile,0.0,0.0
2021-03-01,Finland,Games,PC,65834.14498107573,0.015825565298371487
2021-03-01,Finland,Games,Tablet,35742.80115951737,0.008592046480731972
2021-03-01,Finland,Other,PC,0.0,0.0
2021-03-01,Finland,Outdoors,PC,14109.577172840281,0.003391735928907131
2021-03-01,France,Accessories,Mobile,0.0,0.0
2021-03-01,France,Accessories,PC,0.0,0.0
2021-03-01,France,Appliances,Mobile,9602.6590487117,0.002308338748184068
2021-03-01,France,Appliances,PC,133562.40978361006,0.03210644929080438
2021-03-01,France,Appliances,Tablet,3960.0748839196817,0.0009519440661062227
2021-03-01,France,Beauty,Mobile,28988.822094000123,0.0069684887242531445
2021-03-01,France,Beauty,PC,40384.22014413227,0.009707775700565215
2021-03-01,France,Beauty,Tablet,7674.100878122742,0.0018447415788255745
2021-03-01,France,Books,Mobile,18261.864193296595,0.0043898849805687114
2021-03-01,France,Books,PC,71982.93692421126,0.01730364492453149
2021-03-01,France,Books,Tablet,12748.578955192024,0.0030645718688202105
2021-03-01,France,Clothing,Mobile,11417.98527449241,0.0027447166145966578
2021-03-01,France,Clothing,PC,52042.721659591094,0.012510308900731975
2021-03-01,France,Clothing,Tablet,0.0,0.0
2021-03-01,France,Electronics,Mobile,49648.48953077294,0.01193477052463607
2021-03-01,France,Electronics,PC,142700.0153438866,0.03430299598411204
2021-03-01,France,Electronics,Tablet,0.0,0.0
2021-03-01,France,Games,PC,90017.22827087561,0.021638824722165873
2021-03-01,France,Games,Tablet,0.0,0.0
2021-03-01,France,Other,PC,17810.450421042704,0.0042813717139129105
2021-03-01,France,Outdoors,Mobile,41603.69208413977,0.010000918914040048
2021-03-01,France,Outdoors,PC,11687.866879280544,0.002809592204013542
2021-03-01,France,Outdoors,Tablet,0.0,0.0
2021-03-01,France,Smartphones,Mobile,0.0,0.0
2021-03-01,France,Smartphones,PC,128800.21916011271,0.030961688335875696
2021-03-01,France,Smartphones,Tablet,0.0,0.0
2021-03-01,Germany,Accessories,Mobile,4960.021880124649,0.0011923166947459814
2021-03-01,Germany,Accessories,PC,0.0,0.0
2021-03-01,Germany,Appliances,Mobile,25720.66508697225,0.006182871592977009
2021-03-01,Germany,Appliances,PC,36679.38135059587,0.008817186656477167
2021-03-01,Germany,Beauty,PC,0.0,0.0
2021-03-01,Germany,Books,PC,0.0,0.0
2021-03-01,Germany,Clothing,PC,24549.283348604895,0.005901288560415696
2021-03-01,Germany,Clothing,Tablet,0.0,0.0
2021-03-01,Germany,Electronics,Mobile,0.0,0.0
2021-03-01,Germany,Electronics,PC,9400.839491134468,0.0022598242791673443
2021-03-01,Germany,Games,PC,0.0,0.0
2021-03-01,Germany,Outdoors,Tablet,7421.731995345144,0.001784075791568491
2021-03-01,Germany,Smartphones,PC,0.0,0.0
2021-03-01,Ireland,Accessories,PC,0.0,0.0
2021-03-01,Ireland,Appliances,PC,4849.497853610657,0.0011657483357411075
2021-03-01,Ireland,Beauty,Mobile,12041.53921300214,0.002894609858805708
2021-03-01,Ireland,Beauty,PC,10437.56563082726,0.002509038075821847
2021-03-01,Ireland,Books,Mobile,12342.430654122334,0.0029669397592021903
2021-03-01,Ireland,Books,PC,0.0,0.0
2021-03-01,Ireland,Clothing,Mobile,0.0,0.0
2021-03-01,Ireland,Clothing,PC,0.0,0.0
2021-03-01,Ireland,Clothing,Tablet,0.0,0.0
2021-03-01,Ireland,Electronics,Mobile,0.0,0.0
2021-03-01,Ireland,Electronics,PC,15153.39851357632,0.0036426553080894735
2021-03-01,Ireland,Games,Mobile,0.0,0.0
2021-03-01,Ireland,Games,PC,8938.604664991015,0.0021487097894687637
2021-03-01,Ireland,Other,Mobile,0.0,0.0
2021-03-01,Ireland,Other,PC,0.0,0.0
2021-03-01,Ireland,Outdoors,Mobile,0.0,0.0
2021-03-01,Ireland,Outdoors,PC,0.0,0.0
2021-03-01,Ireland,Smartphones,Mobile,7660.379241724154,0.0018414430981832151
2021-03-01,Ireland,Smartphones,PC,63074.163354647746,0.015162106093973874
2021-03-01,Italy,Appliances,Mobile,0.0,0.0
2021-03-01,Italy,Books,Mobile,0.0,0.0
2021-03-01,Italy,Books,PC,0.0,0.0
2021-03-01,Italy,Books,Tablet,0.0,0.0
2021-03-01,Italy,Clothing,PC,0.0,0.0
2021-03-01,Italy,Games,PC,0.0,0.0
2021-03-01,Italy,Other,Mobile,16594.99863984739,0.003989194887801512
2021-03-01,Italy,Smartphones,PC,0.0,0.0
2021-03-01,Luxembourg,Accessories,PC,50899.46282841635,0.012235486203620975
2021-03-01,Luxembourg,Appliances,PC,0.0,0.0
2021-03-01,Luxembourg,Beauty,PC,0.0,0.0
2021-03-01,Luxembourg,Beauty,Tablet,0.0,0.0
2021-03-01,Luxembourg,Books,PC,68757.924564964,0.01652839913537461
2021-03-01,Luxembourg,Clothing,PC,0.0,0.0
2021-03-01,Luxembourg,Electronics,Mobile,0.0,0.0
2021-03-01,Luxembourg,Electronics,PC,0.0,0.0
2021-03-01,Luxembourg,Games,PC,22506.772638703627,0.0054102988677348345
2021-03-01,Luxembourg,Outdoors,PC,0.0,0.0
2021-03-01,Luxembourg,Smartphones,PC,0.0,0.0
2021-03-01,Luxembourg,Smartphones,Tablet,0.0,0.0
2021-03-01,Netherlands,Appliances,PC,0.0,0.0
2021-03-01,Netherlands,Beauty,Tablet,0.0,0.0
2021-03-01,Netherlands,Books,PC,52924.60190112576,0.012722300008868372
2021-03-01,Netherlands,Books,Tablet,7621.837296523214,0.0018321781784264679
2021-03-01,Netherlands,Clothing,PC,0.0,0.0
2021-03-01,Netherlands,Electronics,PC,33312.63639612354,0.00800787042497936
2021-03-01,Netherlands,Games,Mobile,16031.845691189486,0.0038538211578849476
2021-03-01,Netherlands,Games,PC,22749.08202220438,0.005468546498536475
2021-03-01,Netherlands,Outdoors,Mobile,0.0,0.0
2021-03-01,Netherlands,Outdoors,PC,0.0,0.0
2021-03-01,Netherlands,Smartphones,Mobile,0.0,0.0
2021-03-01,Netherlands,Smartphones,PC,0.0,0.0
2021-03-01,Portugal,Accessories,Mobile,0.0,0.0
2021-03-01,Portugal,Accessories,PC,6500.135618828162,0.0015625375056303277
2021-03-01,Portugal,Appliances,Mobile,17604.239029593293,0.004231801512285947
2021-03-01,Portugal,Appliances,PC,178549.03061626307,0.04292057478366039
2021-03-01,Portugal,Appliances,Tablet,0.0,0.0
2021-03-01,Portugal,Beauty,Mobile,13268.009263424976,0.0031894353156418673
2021-03-01,Portugal,Beauty,PC,155168.7199448203,0.03730029015273689
2021-03-01,Portugal,Beauty,Tablet,11841.713047379331,0.0028465745720514567
2021-03-01,Portugal,Books,Mobile,14474.235917927112,0.003479394556260045
2021-03-01,Portugal,Books,PC,109342.59134451313,0.026284359274555077
2021-03-01,Portugal,Books,Unknown,0.0,0.0
2021-03-01,Portugal,Clothing,Mobile,0.0,0.0
2021-03-01,Portugal,Clothing,PC,118269.592162427,0.02843027966895105
2021-03-01,Portugal,Clothing,Tablet,0.0,0.0
2021-03-01,Portugal,Electronics,Mobile,17063.89631033165,0.004101911027802054
2021-03-01,Portugal,Electronics,PC,80358.80430979514,0.019317080904890323
2021-03-01,Portugal,Electronics,Tablet,36354.32041128857,0.00873904676231683
2021-03-01,Portugal,Games,Mobile,22681.88772248049,0.0054523939719370255
2021-03-01,Portugal,Games,PC,70992.75208723515,0.017065618976149728
2021-03-01,Portugal,Games,Tablet,6359.680372176621,0.001528774119198837
2021-03-01,Portugal,Other,Mobile,6936.750655530005,0.0016674933727652635
2021-03-01,Portugal,Other,PC,44077.89199841716,0.010595680375829782
2021-03-01,Portugal,Outdoors,Mobile,0.0,0.0
2021-03-01,Portugal,Outdoors,PC,145142.6001224485,0.03489015762980594
2021-03-01,Portugal,Outdoors,Tablet,0.0,0.0
2021-03-01,Portugal,Smartphones,Mobile,0.0,0.0
2021-03-01,Portugal,Smartphones,PC,81940.70342748845,0.019697346309562744
2021-03-01,Portugal,Smartphones,Tablet,42753.00087506661,0.010277195932964396
2021-03-01,Spain,Beauty,PC,10359.673157539753,0.002490313864812235
2021-03-01,Spain,Beauty,Tablet,9303.29223385801,0.0022363753456367368
2021-03-01,Spain,Books,PC,0.0,0.0
2021-03-01,Spain,Clothing,PC,33345.84139087117,0.00801585241992684
2021-03-01,Spain,Electronics,Mobile,0.0,0.0
2021-03-01,Spain,Electronics,PC,19935.42141486676,0.0047921836524529296
2021-03-01,Spain,Games,Mobile,18206.398138016863,0.0043765517523491485
2021-03-01,Spain,Games,PC,0.0,0.0
2021-03-01,Spain,Games,Tablet,0.0,0.0
2021-03-01,Spain,Other,PC,0.0,0.0
2021-03-01,Spain,Outdoors,PC,0.0,0.0
2021-03-01,Spain,Smartphones,Mobile,0.0,0.0
2021-03-01,Spain,Smartphones,PC,0.0,0.0
2021-03-01,Sweden,Accessories,PC,63165.469504998415,0.015184054756707062
2021-03-01,Sweden,Appliances,Mobile,18901.27576201908,0.004543590167083408
2021-03-01,Sweden,Appliances,PC,60567.89470937757,0.014559635778419757
2021-03-01,Sweden,Appliances,Tablet,13748.68675774948,0.0033049831529545063
2021-03-01,Sweden,Beauty,Mobile,10762.004583299456,0.002587028453446709
2021-03-01,Sweden,Beauty,PC,44041.175053612846,0.010586854159468584
2021-03-01,Sweden,Beauty,Tablet,0.0,0.0
2021-03-01,Sweden,Books,Mobile,2658.4657897354264,0.0006390562824357844
2021-03-01,Sweden,Books,PC,110993.49155783422,0.026681211533128777
2021-03-01,Sweden,Books,Unknown,7309.03860011363,0.0017569859480618402
2021-03-01,Sweden,Clothing,Mobile,19864.326802574513,0.004775093547773712
2021-03-01,Sweden,Clothing,PC,71266.46270366175,0.017131415003945973
2021-03-01,Sweden,Clothing,Tablet,0.0,0.0
2021-03-01,Sweden,Clothing,Unknown,0.0,0.0
2021-03-01,Sweden,Electronics,Mobile,23335.692976791677,0.00560955918988729
2021-03-01,Sweden,Electronics,PC,61612.131719364384,0.014810655078408735
2021-03-01,Sweden,Electronics,Tablet,0.0,0.0
2021-03-01,Sweden,Games,Mobile,14259.682317682138,0.0034278190096853375
2021-03-01,Sweden,Games,PC,31630.01333717162,0.0076033924584219805
2021-03-01,Sweden,Games,Tablet,14915.603844273706,0.0035854929485306924
2021-03-01,Sweden,Other,PC,17359.100364513393,0.004172873763585136
2021-03-01,Sweden,Other,Tablet,0.0,0.0
2021-03-01,Sweden,Outdoors,Mobile,0.0,0.0
2021-03-01,Sweden,Outdoors,PC,23138.356275550308,0.005562122333949414
2021-03-01,Sweden,Outdoors,Tablet,0.0,0.0
2021-03-01,Sweden,Smartphones,Mobile,0.0,0.0
2021-03-01,Sweden,Smartphones,PC,74858.2622166047,0.017994831058746667
2021-03-01,Sweden,Smartphones,Tablet,0.0,0.0
2021-03-01,UK,Accessories,PC,46663.77950970247,0.011217289901948068
2021-03-01,UK,Appliances,Mobile,48449.763127277394,0.01164661423463103
2021-03-01,UK,Appliances,PC,28288.63634332475,0.006800174313524676
2021-03-01,UK,Beauty,Mobile,0.0,0.0
2021-03-01,UK,Beauty,PC,0.0,0.0
2021-03-01,UK,Beauty,Tablet,13984.048093189922,0.0033615605746525525
2021-03-01,UK,Books,Mobile,11700.748074931225,0.0028126886549957723
2021-03-01,UK,Books,PC,82943.96515841215,0.01993851575193424
2021-03-01,UK,Clothing,Mobile,0.0,0.0
2021-03-01,UK,Clothing,PC,30693.005340513868,0.007378149444474339
2021-03-01,UK,Clothing,Tablet,0.0,0.0
2021-03-01,UK,Electronics,Mobile,0.0,0.0
2021-03-01,UK,Electronics,PC,58037.76604229681,0.01395142986269505
2021-03-01,UK,Electronics,Tablet,0.0,0.0
2021-03-01,UK,Games,PC,15184.81795099491,0.003650208081177799
2021-03-01,UK,Games,Unknown,0.0,0.0
2021-03-01,UK,Other,Mobile,0.0,0.0
2021-03-01,UK,Other,PC,0.0,0.0
2021-03-01,UK,Outdoors,Mobile,0.0,0.0
2021-03-01,UK,Outdoors,PC,18846.945970494195,0.004530530080046945
2021-03-01,UK,Smartphones,PC,34385.0296882063,0.008265658083257138
2021-03-01,UK,Smartphones,Tablet,5271.528057550088,0.0012671982224564035
2021-04-01,Austria,Electronics,PC,8700.847573391258,0.001863149617063829
2021-04-01,Austria,Games,PC,23684.821086424578,0.0050717318014338805
2021-04-01,Belgium,Accessories,PC,0.0,0.0
2021-04-01,Belgium,Appliances,Mobile,0.0,0.0
2021-04-01,Belgium,Clothing,Mobile,0.0,0.0
2021-04-01,Belgium,Games,PC,0.0,0.0
2021-04-01,Belgium,Smartphones,PC,20928.26361721373,0.0044814583884297205
2021-04-01,Bulgaria,Accessories,PC,16853.5805580294,0.003608929118454613
2021-04-01,Bulgaria,Appliances,Mobile,0.0,0.0
2021-04-01,Bulgaria,Appliances,PC,0.0,0.0
2021-04-01,Bulgaria,Appliances,Unknown,0.0,0.0
2021-04-01,Bulgaria,Beauty,PC,0.0,0.0
2021-04-01,Bulgaria,Books,PC,43836.86790540935,0.009386975574772359
2021-04-01,Bulgaria,Books,Tablet,0.0,0.0
2021-04-01,Bulgaria,Clothing,Mobile,0.0,0.0
2021-04-01,Bulgaria,Clothing,PC,27128.10006335994,0.0058090558211006905
2021-04-01,Bulgaria,Electronics,Mobile,25438.372574685174,0.005447227263950188
2021-04-01,Bulgaria,Electronics,PC,21221.579488832773,0.004544267367586765
2021-04-01,Bulgaria,Games,PC,32601.5891826829,0.006981117401383592
2021-04-01,Bulgaria,Outdoors,Mobile,0.0,0.0
2021-04-01,Bulgaria,Outdoors,PC,0.0,0.0
2021-04-01,Bulgaria,Smartphones,PC,0.0,0.0
2021-04-01,Denmark,Appliances,PC,0.0,0.0
2021-04-01,Denmark,Books,PC,13530.984237300523,0.0028974473909094333
2021-04-01,Denmark,Clothing,PC,11209.612540861363,0.0024003621643494087
2021-04-01,Denmark,Electronics,PC,0.0,0.0
2021-04-01,Denmark,Games,PC,0.0,0.0
2021-04-01,Denmark,Smartphones,PC,0.0,0.0
2021-04-01,Finland,Accessories,PC,0.0,0.0
2021-04-01,Finland,Appliances,Mobile,0.0,0.0
2021-04-01,Finland,Appliances,PC,27586.319152416236,0.005907176229843103
2021-04-01,Finland,Appliances,Tablet,0.0,0.0
2021-04-01,Finland,Beauty,Mobile,0.0,0.0
2021-04-01,Finland,Beauty,PC,35011.10908251515,0.007497078178861087
2021-04-01,Finland,Beauty,Tablet,0.0,0.0
2021-04-01,Finland,Books,PC,0.0,0.0
2021-04-01,Finland,Clothing,Mobile,0.0,0.0
2021-04-01,Finland,Clothing,PC,0.0,0.0
2021-04-01,Finland,Clothing,Tablet,0.0,0.0
2021-04-01,Finland,Electronics,PC,8921.914616170488,0.0019104876462185014
2021-04-01,Finland,Electronics,Tablet,5652.321319672736,0.0012103556824137475
2021-04-01,Finland,Games,Mobile,0.0,0.0
2021-04-01,Finland,Games,PC,73904.87063560564,0.015825565298371487
2021-04-01,Finland,Games,Tablet,40124.57512143029,0.008592046480731972
2021-04-01,Finland,Other,PC,0.0,0.0
2021-04-01,Finland,Outdoors,PC,15839.295489925513,0.003391735928907131
2021-04-01,France,Accessories,Mobile,0.0,0.0
2021-04-01,France,Accessories,PC,0.0,0.0
2021-04-01,France,Appliances,Mobile,10779.866207070312,0.002308338748184068
2021-04-01,France,Appliances,PC,149936.06463142918,0.03210644929080438
2021-04-01,France,Appliances,Tablet,4445.547551160933,0.0009519440661062227
2021-04-01,France,Beauty,Mobile,32542.613674887256,0.0069684887242531445
2021-04-01,France,Beauty,PC,45334.99396597079,0.009707775700565215
2021-04-01,France,Beauty,Tablet,8614.882638868921,0.0018447415788255745
2021-04-01,France,Books,Mobile,20500.61880743712,0.0043898849805687114
2021-04-01,France,Books,PC,80807.4539873498,0.01730364492453149
2021-04-01,France,Books,Tablet,14311.45006504003,0.0030645718688202105
2021-04-01,France,Clothing,Mobile,12817.736523701766,0.0027447166145966578
2021-04-01,France,Clothing,PC,58422.7320470634,0.012510308900731975
2021-04-01,France,Clothing,Tablet,0.0,0.0
2021-04-01,France,Electronics,Mobile,55734.98671669144,0.01193477052463607
2021-04-01,France,Electronics,PC,160193.86561062545,0.03430299598411204
2021-04-01,France,Electronics,Tablet,0.0,0.0
2021-04-01,France,Games,PC,101052.60138560607,0.021638824722165873
2021-04-01,France,Games,Tablet,0.0,0.0
2021-04-01,France,Other,PC,19993.86541296159,0.0042813717139129105
2021-04-01,France,Outdoors,Mobile,46703.96315355442,0.010000918914040048
2021-04-01,France,Outdoors,PC,13120.7033974195,0.002809592204013542
2021-04-01,France,Outdoors,Tablet,0.0,0.0
2021-04-01,France,Smartphones,Mobile,0.0,0.0
2021-04-01,France,Smartphones,PC,144590.06853665443,0.030961688335875696
2021-04-01,France,Smartphones,Tablet,0.0,0.0
2021-04-01,Germany,Accessories,Mobile,5568.079839204374,0.0011923166947459814
2021-04-01,Germany,Accessories,PC,0.0,0.0
2021-04-01,Germany,Appliances,Mobile,28873.807451449975,0.006182871592977009
2021-04-01,Germany,Appliances,PC,41175.97235430123,0.008817186656477167
2021-04-01,Germany,Beauty,PC,0.0,0.0
2021-04-01,Germany,Books,PC,0.0,0.0
2021-04-01,Germany,Clothing,PC,27558.823929391092,0.005901288560415696
2021-04-01,Germany,Clothing,Tablet,0.0,0.0
2021-04-01,Germany,Electronics,Mobile,0.0,0.0
2021-04-01,Germany,Electronics,PC,10553.305228739571,0.0022598242791673443
2021-04-01,Germany,Games,PC,0.0,0.0
2021-04-01,Germany,Outdoors,Tablet,8331.575403094961,0.001784075791568491
2021-04-01,Germany,Smartphones,PC,0.0,0.0
2021-04-01,Ireland,Accessories,PC,0.0,0.0
2021-04-01,Ireland,Appliances,PC,5444.006474478656,0.0011657483357411075
2021-04-01,Ireland,Beauty,Mobile,13517.733055488283,0.002894609858805708
2021-04-01,Ireland,Beauty,PC,11717.125481293484,0.002509038075821847
2021-04-01,Ireland,Books,Mobile,13855.51131687136,0.0029669397592021903
2021-04-01,Ireland,Books,PC,0.0,0.0
2021-04-01,Ireland,Clothing,Mobile,0.0,0.0
2021-04-01,Ireland,Clothing,PC,0.0,0.0
2021-04-01,Ireland,Clothing,Tablet,0.0,0.0
2021-04-01,Ireland,Electronics,Mobile,0.0,0.0
2021-04-01,Ireland,Electronics,PC,17011.080756916625,0.0036426553080894735
2021-04-01,Ireland,Games,Mobile,0.0,0.0
2021-04-01,Ireland,Games,PC,10034.404208012054,0.0021487097894687637
2021-04-01,Ireland,Other,Mobile,0.0,0.0
2021-04-01,Ireland,Other,PC,0.0,0.0
2021-04-01,Ireland,Outdoors,Mobile,0.0,0.0
2021-04-01,Ireland,Outdoors,PC,0.0,0.0
2021-04-01,Ireland,Smartphones,Mobile,8599.47884250705,0.0018414430981832151
2021-04-01,Ireland,Smartphones,PC,70806.53792214148,0.015162106093973874
2021-04-01,Italy,Appliances,Mobile,0.0,0.0
2021-04-01,Italy,Books,Mobile,0.0,0.0
2021-04-01,Italy,Books,PC,0.0,0.0
2021-04-01,Italy,Books,Tablet,0.0,0.0
2021-04-01,Italy,Clothing,PC,0.0,0.0
2021-04-01,Italy,Games,PC,0.0,0.0
2021-04-01,Italy,Other,Mobile,18629.409222653696,0.003989194887801512
2021-04-01,Italy,Smartphones,PC,0.0,0.0
2021-04-01,Luxembourg,Accessories,PC,57139.31906972054,0.012235486203620975
2021-04-01,Luxembourg,Appliances,PC,0.0,0.0
2021-04-01,Luxembourg,Beauty,PC,0.0,0.0
2021-04-01,Luxembourg,Beauty,Tablet,0.0,0.0
2021-04-01,Luxembourg,Books,PC,77187.08159127919,0.01652839913537461
2021-04-01,Luxembourg,Clothing,PC,0.0,0.0
2021-04-01,Luxembourg,Electronics,Mobile,0.0,0.0
2021-04-01,Luxembourg,Electronics,PC,0.0,0.0
2021-04-01,Luxembourg,Games,PC,25265.918176145813,0.0054102988677348345
2021-04-01,Luxembourg,Outdoors,PC,0.0,0.0
2021-04-01,Luxembourg,Smartphones,PC,0.0,0.0
2021-04-01,Luxembourg,Smartphones,Tablet,0.0,0.0
2021-04-01,Netherlands,Appliances,PC,0.0,0.0
2021-04-01,Netherlands,Beauty,Tablet,0.0,0.0
2021-04-01,Netherlands,Books,PC,59412.723565681146,0.012722300008868372
2021-04-01,Netherlands,Books,Tablet,8556.211971266617,0.0018321781784264679
2021-04-01,Netherlands,Clothing,PC,0.0,0.0
2021-04-01,Netherlands,Electronics,PC,37396.49211050253,0.00800787042497936
2021-04-01,Netherlands,Games,Mobile,17997.218346162692,0.0038538211578849476
2021-04-01,Netherlands,Games,PC,25537.932700623413,0.005468546498536475
2021-04-01,Netherlands,Outdoors,Mobile,0.0,0.0
2021-04-01,Netherlands,Outdoors,PC,0.0,0.0
2021-04-01,Netherlands,Smartphones,Mobile,0.0,0.0
2021-04-01,Netherlands,Smartphones,PC,0.0,0.0
2021-04-01,Portugal,Accessories,Mobile,0.0,0.0
2021-04-01,Portugal,Accessories,PC,7296.998877428697,0.0015625375056303277
2021-04-01,Portugal,Appliances,Mobile,19762.37419798435,0.004231801512285947
2021-04-01,Portugal,Appliances,PC,200437.6758230983,0.04292057478366039
2021-04-01,Portugal,Appliances,Tablet,0.0,0.0
2021-04-01,Portugal,Beauty,Mobile,14894.558264367352,0.0031894353156418673
2021-04-01,Portugal,Beauty,PC,174191.13102343632,0.03730029015273689
2021-04-01,Portugal,Beauty,Tablet,13293.409842599169,0.0028465745720514567
2021-04-01,Portugal,Books,Mobile,16248.658403190833,0.003479394556260045
2021-04-01,Portugal,Books,PC,122747.09530443561,0.026284359274555077
2021-04-01,Portugal,Books,Unknown,0.0,0.0
2021-04-01,Portugal,Clothing,Mobile,0.0,0.0
2021-04-01,Portugal,Clothing,PC,132768.4731289903,0.02843027966895105
2021-04-01,Portugal,Clothing,Tablet,0.0,0.0
2021-04-01,Portugal,Electronics,Mobile,19155.78989773404,0.004101911027802054
2021-04-01,Portugal,Electronics,PC,90210.13394575898,0.019317080904890323
2021-04-01,Portugal,Electronics,Tablet,40811.06161269291,0.00873904676231683
2021-04-01,Portugal,Games,Mobile,25462.50093144084,0.0054523939719370255
2021-04-01,Portugal,Games,PC,79695.8806191061,0.017065618976149728
2021-04-01,Portugal,Games,Tablet,7139.324970721803,0.001528774119198837
2021-04-01,Portugal,Other,Mobile,7787.139332876025,0.0016674933727652635
2021-04-01,Portugal,Other,PC,49481.479663320875,0.010595680375829782
2021-04-01,Portugal,Outdoors,Mobile,0.0,0.0
2021-04-01,Portugal,Outdoors,PC,162935.89122860844,0.03489015762980594
2021-04-01,Portugal,Outdoors,Tablet,0.0,0.0
2021-04-01,Portugal,Smartphones,Mobile,0.0,0.0
2021-04-01,Portugal,Smartphones,PC,91985.96090736544,0.019697346309562744
2021-04-01,Portugal,Smartphones,Tablet,47994.16776604278,0.010277195932964396
2021-04-01,Spain,Beauty,PC,11629.684030303953,0.002490313864812235
2021-04-01,Spain,Beauty,Tablet,10443.799478616333,0.0022363753456367368
2021-04-01,Spain,Books,PC,0.0,0.0
2021-04-01,Spain,Clothing,PC,37433.7677649822,0.00801585241992684
2021-04-01,Spain,Electronics,Mobile,0.0,0.0
